Wall time,Step,Value
1588414588.8364816,227,0.0006412941729649901
1588414590.436479,228,0.0006384685402736068
1588414592.072479,229,0.0006367407622747123
1588414593.6844895,230,0.0006474620895460248
1588414595.301871,231,0.0006368221365846694
1588414596.889869,232,0.0006418490083888173
1588414598.50987,233,0.0006396098178811371
1588414600.3058698,234,0.0006381889106705785
1588414601.9218707,235,0.0006433356902562082
1588414603.5778723,236,0.0006406410248018801
1588414605.19787,237,0.0006375181255862117
1588414606.8018725,238,0.0006411275826394558
1588414608.421878,239,0.0006386107997968793
1588414610.033871,240,0.0006399440462701023
1588414611.6538703,241,0.0006390279741026461
1588414613.257871,242,0.0006351608317345381
1588414614.873871,243,0.0006387964822351933
1588414616.509093,244,0.0006357081583701074
1588414618.101093,245,0.0006363564170897007
1588414619.7050931,246,0.0006383503205142915
1588414621.3370934,247,0.0006449958891607821
1588414623.241101,248,0.0006391272181645036
1588414624.8370981,249,0.000637381395790726
1588414626.4451013,250,0.0006356912199407816
1588414628.0651011,251,0.0006443855818361044
1588414629.941094,252,0.0006395884556695819
1588414631.641093,253,0.0006378141115419567
1588414633.2491002,254,0.0006432207301259041
1588414634.8771007,255,0.0006372908828780055
1588414636.4890983,256,0.0006384714506566525
1588414638.093094,257,0.0006380185368470848
1588414639.7090926,258,0.0006366347661241889
1588414641.3290923,259,0.0006397381075657904
1588414642.941092,260,0.0006358044920489192
1588414644.5610929,261,0.0006393708172254264
1588414646.1890938,262,0.0006424192688427866
1588414647.797094,263,0.0006392615032382309
1588414649.4290955,264,0.0006468967185355723
1588414651.0610926,265,0.0006379465339705348
1588414652.6730986,266,0.0006360997795127332
1588414654.2970939,267,0.0006351410411298275
1588414655.8985515,268,0.0006352599011734128
1588414657.510556,269,0.0006357085658237338
1588414659.290553,270,0.0006412037182599306
1588414660.978559,271,0.0006367095047608018
1588414662.5825527,272,0.0006362361600622535
1588414664.186551,273,0.0006361186970025301
1588414665.7825496,274,0.0006332737393677235
1588414667.398551,275,0.00063407450215891
1588414669.0065503,276,0.0006406737957149744
1588414670.6345515,277,0.0006367965834215283
1588414672.278555,278,0.0006369620095938444
1588414673.882551,279,0.000635364733170718
1588414675.5159922,280,0.0006395179661922157
1588414677.1319902,281,0.0006395874661393464
1588414678.7239897,282,0.000638007593806833
1588414680.36399,283,0.0006376276141963899
1588414681.9759908,284,0.0006354825454764068
1588414683.591987,285,0.0006376561359502375
1588414685.1879883,286,0.0006374322692863643
1588414686.7839894,287,0.0006326686125248671
1588414688.3839984,288,0.0006375049124471843
1588414690.167989,289,0.0006355137447826564
1588414691.7839906,290,0.0006396907847374678
1588414693.3879867,291,0.0006421720026992261
1588414694.9919884,292,0.0006363142165355384
1588414696.6268995,293,0.000634531956166029
1588414698.2348983,294,0.0006362796411849558
1588414699.834906,295,0.0006353091448545456
1588414701.4548998,296,0.0006339219398796558
1588414703.0709057,297,0.0006356473313644528
1588414704.674907,298,0.0006367069436237216
1588414706.2749066,299,0.0006375589873641729
