Wall time,Step,Value
1591340290.5423834,263,8.373267337447032e-05
1591340291.045415,264,8.210584928747267e-05
1591340291.556384,265,8.227060607168823e-05
1591340292.092383,266,8.414805051870644e-05
1591340292.643384,267,8.199160220101476e-05
1591340293.1474147,268,8.157108095474541e-05
1591340293.660384,269,8.144676394294947e-05
1591340294.1684105,270,8.284033538075164e-05
1591340294.6913855,271,8.323617657879367e-05
1591340295.245383,272,8.169658394763246e-05
1591340295.7563837,273,8.048023300943896e-05
1591340296.2763846,274,8.126171451294795e-05
1591340296.8083827,275,8.172354137059301e-05
1591340297.328417,276,8.222671021940187e-05
1591340297.83541,277,8.186738705262542e-05
1591340298.3353856,278,8.012149191927165e-05
1591340298.8504179,279,8.08136464911513e-05
1591340299.3623862,280,8.152645750669762e-05
1591340299.868418,281,8.223828626796603e-05
1591340300.3853855,282,8.183230238500983e-05
1591340300.8884149,283,8.066384179983288e-05
1591340301.401386,284,8.060426625888795e-05
1591340301.917383,285,8.074354263953865e-05
1591340302.4254153,286,7.950812869239599e-05
1591340302.942385,287,8.049649477470666e-05
1591340303.455415,288,8.079809776972979e-05
1591340303.990385,289,8.037711813813075e-05
1591340304.5023828,290,8.119676931528375e-05
1591340305.0123858,291,8.042201079661027e-05
1591340305.527386,292,7.99464833107777e-05
1591340306.0344179,293,7.93447470641695e-05
1591340306.5573857,294,8.063910354394466e-05
1591340307.0664155,295,7.969903526827693e-05
1591340307.5743847,296,7.970142178237438e-05
1591340308.0844145,297,8.134817471727729e-05
1591340308.6003864,298,7.901799108367413e-05
1591340309.128386,299,7.934424502309412e-05
