Wall time,Step,Value
1588417521.7450292,86,0.0001448571274522692
1588417523.193033,87,0.00014624976029153913
1588417524.6090295,88,0.0001418896863469854
1588417526.2210314,89,0.00014246681530494243
1588417527.6650276,90,0.00014257835573516786
1588417529.1210327,91,0.00014353010919876397
1588417530.5810332,92,0.0001410191471222788
1588417532.01303,93,0.00013902271166443825
1588417533.469028,94,0.0001389863609801978
1588417534.9170287,95,0.00013740008580498397
1588417536.357028,96,0.00013966188998892903
1588417537.793029,97,0.00014252665278036147
1588417539.2481453,98,0.00013541751832235605
1588417540.7041416,99,0.00013420809409581125
1588417542.1401415,100,0.00013312292867340147
1588417543.5841417,101,0.00013401717296801507
1588417545.0281448,102,0.00013440236216410995
1588417546.4641402,103,0.0001326431956840679
1588417547.9161463,104,0.0001337208814220503
1588417549.404141,105,0.00013104562822263688
1588417550.8841453,106,0.0001308602513745427
1588417552.364141,107,0.0001317448477493599
1588417553.848141,108,0.00012968834198545665
1588417555.292142,109,0.00013032062270212919
1588417556.9601424,110,0.000128823725390248
1588417558.412141,111,0.00012891223013866693
1588417559.8521445,112,0.00012902822345495224
1588417561.3361444,113,0.0001308250066358596
1588417562.7681406,114,0.0001287288177991286
1588417564.2361424,115,0.0001289893698412925
1588417565.6881418,116,0.00012712196621578187
1588417567.1481419,117,0.00012652277655433863
1588417568.6441453,118,0.00012535532005131245
1588417570.0801427,119,0.00012500604498200119
1588417571.5361433,120,0.0001259799610124901
1588417572.9801412,121,0.00012441471335478127
1588417574.4336054,122,0.00012480765872169286
1588417575.8936028,123,0.0001236896205227822
1588417577.3336077,124,0.00012796171358786523
1588417578.777605,125,0.00012548807717394084
1588417580.217606,126,0.00012363064161036164
1588417581.681606,127,0.0001228845358127728
1588417583.125609,128,0.0001221464335685596
1588417584.5736074,129,0.00012250074360053986
1588417586.165611,130,0.00012121124018449336
1588417587.6216078,131,0.00012310534657444805
1588417589.065606,132,0.00012125380453653634
1588417590.525606,133,0.0001228603214258328
1588417591.9696054,134,0.0001198604004457593
1588417593.4136055,135,0.00011955609079450369
1588417594.870998,136,0.00012010284990537912
1588417596.2990034,137,0.0001212065399158746
1588417597.7469988,138,0.00012005445023532957
1588417599.2029974,139,0.00011924593127332628
1588417600.6590006,140,0.00011890059249708429
1588417602.0949986,141,0.00011888754670508206
1588417603.539004,142,0.00012015724496450275
1588417604.966999,143,0.00011913936759810895
1588417606.4630036,144,0.00012215973401907831
1588417607.8989987,145,0.00011968211765633896
1588417609.3590028,146,0.00011870528396684676
1588417610.819002,147,0.00011964693840127438
1588417612.262999,148,0.00011777795589296147
1588417613.7070005,149,0.00011787798575824127
1588417615.1742427,150,0.00011626597552094609
1588417616.7782428,151,0.00011565953900571913
1588417618.2222435,152,0.00011532162898220122
1588417619.6702414,153,0.00011638744035735726
1588417621.170243,154,0.00011690626706695184
1588417622.6142414,155,0.00011720727343345061
1588417624.0502412,156,0.00011584901949390769
1588417625.482244,157,0.00011679437739076093
1588417626.930242,158,0.00011509360774653032
1588417628.358242,159,0.00011578782869037241
1588417629.7822473,160,0.00011556706158444285
1588417631.5182436,161,0.00011506197915878147
1588417633.01824,162,0.00011396666377549991
1588417634.4822426,163,0.00011710089893313125
1588417635.9102426,164,0.00011485590948723257
1588417637.3782418,165,0.0001138266088673845
1588417638.818246,166,0.00011425528646213934
1588417640.2622418,167,0.00011350699787726626
1588417641.7262435,168,0.00011399772483855486
1588417643.1502414,169,0.00011319963959977031
1588417644.5822444,170,0.0001131611643359065
1588417646.1942415,171,0.0001128644507844001
1588417647.638245,172,0.00011498368985485286
1588417649.1022422,173,0.00011239823652431369
1588417650.5422413,174,0.00011160034773638472
1588417652.0102458,175,0.00011064038699259982
1588417653.4637055,176,0.00011217397695872933
1588417654.915706,177,0.00011343848746037111
1588417656.3677053,178,0.0001115959239541553
1588417657.7957098,179,0.00011163566523464397
1588417659.235705,180,0.00011404094402678311
1588417660.6917052,181,0.00011170451762154698
1588417662.13571,182,0.00011211640958208591
1588417663.5797076,183,0.00011077295494033024
1588417665.0157063,184,0.0001111269011744298
1588417666.451712,185,0.00011355801689205691
1588417667.87171,186,0.00011098996765213087
1588417669.331705,187,0.00011096592788817361
1588417670.7597098,188,0.0001106160125345923
1588417672.207705,189,0.00010949247371172532
1588417673.6557064,190,0.00011102031567133963
1588417675.1091094,191,0.00011209120566491038
1588417676.6931064,192,0.00010953957826131955
1588417678.1571054,193,0.00010895465675275773
1588417679.5971072,194,0.00010956343612633646
1588417681.0691042,195,0.00011010672460542992
1588417682.5011084,196,0.00010819825547514483
1588417683.9411073,197,0.000110559121822007
1588417685.36511,198,0.00010872058919630945
1588417686.8011076,199,0.00010985301923938096
1588417688.2411096,200,0.00011288499808870256
1588417689.66111,201,0.0001089125798898749
1588417691.097106,202,0.00010843066411325708
1588417692.521109,203,0.00010874788858927786
1588417693.9611065,204,0.00010793216642923653
1588417695.4121454,205,0.0001073309758794494
1588417696.8441458,206,0.00010799583833431825
1588417698.284149,207,0.00011024779814761132
1588417699.712151,208,0.00010844937787624076
1588417701.1801445,209,0.00010822206240845844
1588417702.6121495,210,0.00010821539763128385
1588417704.0361426,211,0.00010750901856226847
1588417705.4801435,212,0.00010643465793691576
1588417707.0641446,213,0.00010660687257768586
1588417708.4921453,214,0.00010701291466830298
1588417709.9201431,215,0.0001090940204448998
1588417711.364144,216,0.00010898908658418804
1588417712.8041458,217,0.00010709060006774962
1588417714.2481449,218,0.000107085972558707
1588417715.7601461,219,0.00010557194036664441
1588417717.6721475,220,0.000109723252535332
1588417719.2041457,221,0.00010596828360576183
1588417720.6881442,222,0.00010564677359070629
1588417722.2041469,223,0.00010517935152165592
1588417723.656147,224,0.00010721908620325848
1588417725.096149,225,0.0001067567864083685
1588417726.5441449,226,0.00010722866136347875
1588417727.9921458,227,0.00010782614117488265
1588417729.4641452,228,0.00010749271314125508
1588417730.9256556,229,0.00010587222641333938
1588417732.3896646,230,0.00010694671800592914
1588417733.82566,231,0.00010548278078204021
1588417735.2656572,232,0.0001077109991456382
1588417736.9056544,233,0.00010541234951233491
1588417738.3336563,234,0.00010515899339225143
1588417739.9540641,235,0.0001076327680493705
1588417741.4380684,236,0.00010418256715638563
1588417742.8700721,237,0.00010438593744765967
1588417744.306066,238,0.00010415329597890377
1588417745.7260633,239,0.00010483380901860073
1588417747.1620653,240,0.00010670935444068164
1588417748.610067,241,0.00010402816405985504
1588417750.0580678,242,0.00010366724018240348
1588417751.5100684,243,0.00010387247311882675
1588417752.934065,244,0.00010420988837722689
1588417754.370063,245,0.00010583223047433421
1588417755.8020616,246,0.00010220883996225893
1588417757.234063,247,0.00010512820153962821
1588417758.7300637,248,0.00010372464021202177
1588417760.2636058,249,0.00010315375402569771
1588417761.7236052,250,0.00010447930253576487
1588417763.1596074,251,0.000106017105281353
1588417764.5876064,252,0.00010413989366497844
1588417766.1796076,253,0.00010316460975445807
1588417767.6196055,254,0.00010369004303356633
1588417769.071608,255,0.0001048915582941845
1588417770.5076108,256,0.00010259600821882486
1588417771.9436104,257,0.00010581146489130333
1588417773.383608,258,0.00010322032903786749
1588417774.815606,259,0.00010333598766010255
1588417776.2676058,260,0.00010362446482758969
1588417777.6996107,261,0.0001033707449096255
1588417779.1556053,262,0.00010312919039279222
1588417780.6307352,263,0.00010275728709530085
1588417782.0827281,264,0.00010240390110993758
1588417783.534732,265,0.0001023282966343686
1588417784.9747288,266,0.0001013031869661063
1588417786.442728,267,0.000101179612101987
1588417787.8827279,268,0.00010293279774487019
1588417789.3627338,269,0.00010289852070854977
1588417790.798729,270,0.00010188590385951102
1588417792.2387283,271,0.00010185529390582815
1588417793.6707318,272,0.00010180035314988345
1588417795.1187284,273,0.00010354642290621996
1588417796.7147336,274,0.00010177907097386196
1588417798.1667333,275,0.00010323872993467376
1588417799.6347327,276,0.00010199968528468162
1588417801.1027288,277,0.00010159336670767516
1588417802.5347328,278,0.00010436721640871838
1588417803.9787323,279,0.0001020250711007975
1588417805.4107258,280,0.00010367175855208188
1588417806.862728,281,0.00010252742504235357
1588417808.3027327,282,0.00010013488645199686
1588417809.754729,283,0.00010291956277796999
1588417811.2147279,284,0.00010312744416296482
1588417812.6401348,285,0.00010077501065097749
1588417814.0641334,286,0.00010174947965424508
1588417815.496129,287,0.00010295076936017722
1588417816.9321334,288,0.00010092400771100074
1588417818.3681269,289,0.0001020204508677125
1588417819.804134,290,0.00010175576608162373
1588417821.2481287,291,0.0001000605698209256
1588417822.6881309,292,0.00010037309402832761
1588417824.128131,293,9.986482473323122e-05
1588417825.552133,294,0.00010345195914851502
1588417827.132127,295,0.00010004069918068126
1588417828.5681314,296,0.00010344680777052417
1588417830.0041335,297,0.00010066647519124672
1588417831.4681287,298,0.00010181278776144609
1588417832.8935847,299,9.959017188521102e-05
